DATE,COUNTRY,CITY,VALUE
26-11-2020,IN,Bengaluru,65
27-11-2020,IN,Bengaluru,62
28-11-2020,IN,Bengaluru,69
29-11-2020,IN,Bengaluru,68
30-11-2020,IN,Bengaluru,72
01-12-2020,IN,Bengaluru,104
02-12-2020,IN,Bengaluru,90
03-12-2020,IN,Bengaluru,89
04-12-2020,IN,Bengaluru,75
05-12-2020,IN,Bengaluru,52
06-12-2020,IN,Bengaluru,59
07-12-2020,IN,Bengaluru,51
08-12-2020,IN,Bengaluru,68
09-12-2020,IN,Bengaluru,56
10-12-2020,IN,Bengaluru,73
11-12-2020,IN,Bengaluru,80
12-12-2020,IN,Bengaluru,128
13-12-2020,IN,Bengaluru,135
14-12-2020,IN,Bengaluru,138
15-12-2020,IN,Bengaluru,127
16-12-2020,IN,Bengaluru,108
17-12-2020,IN,Bengaluru,99
18-12-2020,IN,Bengaluru,106
19-12-2020,IN,Bengaluru,134
20-12-2020,IN,Bengaluru,152
21-12-2020,IN,Bengaluru,150
22-12-2020,IN,Bengaluru,124
23-12-2020,IN,Bengaluru,130
24-12-2020,IN,Bengaluru,134
25-12-2020,IN,Bengaluru,141
26-12-2020,IN,Bengaluru,134
27-12-2020,IN,Bengaluru,148
28-12-2020,IN,Bengaluru,153
28-12-2020,IN,Bengaluru,153
29-12-2020,IN,Bengaluru,152
29-12-2020,IN,Bengaluru,152
30-12-2020,IN,Bengaluru,126
30-12-2020,IN,Bengaluru,126
31-12-2020,IN,Bengaluru,103
31-12-2020,IN,Bengaluru,103
01-01-2021,IN,Bengaluru,149
01-01-2021,IN,Bengaluru,149
02-01-2021,IN,Bengaluru,119
03-01-2021,IN,Bengaluru,107
04-01-2021,IN,Bengaluru,114
05-01-2021,IN,Bengaluru,127
06-01-2021,IN,Bengaluru,32
13-01-2021,IN,Bengaluru,95
14-01-2021,IN,Bengaluru,108
15-01-2021,IN,Bengaluru,119
16-01-2021,IN,Bengaluru,126
17-01-2021,IN,Bengaluru,112
18-01-2021,IN,Bengaluru,99
19-01-2021,IN,Bengaluru,109
20-01-2021,IN,Bengaluru,132
21-01-2021,IN,Bengaluru,120
22-01-2021,IN,Bengaluru,111
23-01-2021,IN,Bengaluru,144
24-01-2021,IN,Bengaluru,114
25-01-2021,IN,Bengaluru,121
26-01-2021,IN,Bengaluru,108
27-01-2021,IN,Bengaluru,133
28-01-2021,IN,Bengaluru,152
29-01-2021,IN,Bengaluru,154
30-01-2021,IN,Bengaluru,151
31-01-2021,IN,Bengaluru,151
01-02-2021,IN,Bengaluru,139
01-02-2021,IN,Bengaluru,139
02-02-2021,IN,Bengaluru,133
03-02-2021,IN,Bengaluru,119
04-02-2021,IN,Bengaluru,99
05-02-2021,IN,Bengaluru,83
06-02-2021,IN,Bengaluru,36
13-02-2021,IN,Bengaluru,112
14-02-2021,IN,Bengaluru,120
15-02-2021,IN,Bengaluru,118
16-02-2021,IN,Bengaluru,124
17-02-2021,IN,Bengaluru,117
18-02-2021,IN,Bengaluru,135
19-02-2021,IN,Bengaluru,134
20-02-2021,IN,Bengaluru,86
21-02-2021,IN,Bengaluru,62
22-02-2021,IN,Bengaluru,65
23-02-2021,IN,Bengaluru,86
24-02-2021,IN,Bengaluru,118
25-02-2021,IN,Bengaluru,138
26-02-2021,IN,Bengaluru,139
27-02-2021,IN,Bengaluru,133
28-02-2021,IN,Bengaluru,114
01-03-2021,IN,Bengaluru,98
01-03-2021,IN,Bengaluru,98
02-03-2021,IN,Bengaluru,146
03-03-2021,IN,Bengaluru,132
04-03-2021,IN,Bengaluru,114
05-03-2021,IN,Bengaluru,57
06-03-2021,IN,Bengaluru,46
13-03-2021,IN,Bengaluru,80
14-03-2021,IN,Bengaluru,82
15-03-2021,IN,Bengaluru,87
16-03-2021,IN,Bengaluru,98
17-03-2021,IN,Bengaluru,115
18-03-2021,IN,Bengaluru,138
19-03-2021,IN,Bengaluru,137
20-03-2021,IN,Bengaluru,122
21-03-2021,IN,Bengaluru,122
22-03-2021,IN,Bengaluru,120
23-03-2021,IN,Bengaluru,106
24-03-2021,IN,Bengaluru,105
25-03-2021,IN,Bengaluru,100
26-03-2021,IN,Bengaluru,139
27-03-2021,IN,Bengaluru,142
28-03-2021,IN,Bengaluru,152
29-03-2021,IN,Bengaluru,147
30-03-2021,IN,Bengaluru,124
31-03-2021,IN,Bengaluru,151
01-04-2021,IN,Bengaluru,89
02-04-2021,IN,Bengaluru,128
03-04-2021,IN,Bengaluru,108
04-04-2021,IN,Bengaluru,125
05-04-2021,IN,Bengaluru,74
06-04-2021,IN,Bengaluru,45
13-04-2021,IN,Bengaluru,85
14-04-2021,IN,Bengaluru,82
15-04-2021,IN,Bengaluru,68
16-04-2021,IN,Bengaluru,80
17-04-2021,IN,Bengaluru,89
18-04-2021,IN,Bengaluru,100
19-04-2021,IN,Bengaluru,94
20-04-2021,IN,Bengaluru,108
21-04-2021,IN,Bengaluru,119
22-04-2021,IN,Bengaluru,107
23-04-2021,IN,Bengaluru,83
24-04-2021,IN,Bengaluru,79
25-04-2021,IN,Bengaluru,114
26-04-2021,IN,Bengaluru,134
27-04-2021,IN,Bengaluru,135
28-04-2021,IN,Bengaluru,140
29-04-2021,IN,Bengaluru,119
30-04-2021,IN,Bengaluru,109
01-05-2021,IN,Bengaluru,75
02-05-2021,IN,Bengaluru,119
03-05-2021,IN,Bengaluru,87
04-05-2021,IN,Bengaluru,137
05-05-2021,IN,Bengaluru,82
06-05-2021,IN,Bengaluru,27
13-05-2021,IN,Bengaluru,49
14-05-2021,IN,Bengaluru,30
15-05-2021,IN,Bengaluru,14
16-05-2021,IN,Bengaluru,23
17-05-2021,IN,Bengaluru,30
18-05-2021,IN,Bengaluru,34
19-05-2021,IN,Bengaluru,22
20-05-2021,IN,Bengaluru,30
21-05-2021,IN,Bengaluru,38
22-05-2021,IN,Bengaluru,43
23-05-2021,IN,Bengaluru,50
24-05-2021,IN,Bengaluru,62
25-05-2021,IN,Bengaluru,57
26-05-2021,IN,Bengaluru,60
27-05-2021,IN,Bengaluru,62
28-05-2021,IN,Bengaluru,63
29-05-2021,IN,Bengaluru,49
30-05-2021,IN,Bengaluru,34
31-05-2021,IN,Bengaluru,36
01-01-2019,IN,Bhopal,175
02-01-2019,IN,Bhopal,164
03-01-2019,IN,Bhopal,74
04-01-2019,IN,Bhopal,99
05-01-2019,IN,Bhopal,114
06-01-2019,IN,Bhopal,97
07-01-2019,IN,Bhopal,40
08-01-2019,IN,Bhopal,13
09-01-2019,IN,Bhopal,70
10-01-2019,IN,Bhopal,54
10-01-2019,IN,Bhopal,54
11-01-2019,IN,Bhopal,115
12-01-2019,IN,Bhopal,132
13-01-2019,IN,Bhopal,163
14-01-2019,IN,Bhopal,185
15-01-2019,IN,Bhopal,170
16-01-2019,IN,Bhopal,167
17-01-2019,IN,Bhopal,167
18-01-2019,IN,Bhopal,158
19-01-2019,IN,Bhopal,159
20-01-2019,IN,Bhopal,167
21-01-2019,IN,Bhopal,163
22-01-2019,IN,Bhopal,151
23-01-2019,IN,Bhopal,100
24-01-2019,IN,Bhopal,157
25-01-2019,IN,Bhopal,160
26-01-2019,IN,Bhopal,133
27-01-2019,IN,Bhopal,134
28-01-2019,IN,Bhopal,121
29-01-2019,IN,Bhopal,126
30-01-2019,IN,Bhopal,160
31-01-2019,IN,Bhopal,163
01-02-2019,IN,Bhopal,171
02-02-2019,IN,Bhopal,158
03-02-2019,IN,Bhopal,93
04-02-2019,IN,Bhopal,151
05-02-2019,IN,Bhopal,140
06-02-2019,IN,Bhopal,86
07-02-2019,IN,Bhopal,66
08-02-2019,IN,Bhopal,52
09-02-2019,IN,Bhopal,61
10-02-2019,IN,Bhopal,58
10-02-2019,IN,Bhopal,58
11-02-2019,IN,Bhopal,112
12-02-2019,IN,Bhopal,162
13-02-2019,IN,Bhopal,153
14-02-2019,IN,Bhopal,159
15-02-2019,IN,Bhopal,119
16-02-2019,IN,Bhopal,156
17-02-2019,IN,Bhopal,109
18-02-2019,IN,Bhopal,154
19-02-2019,IN,Bhopal,152
20-02-2019,IN,Bhopal,159
21-02-2019,IN,Bhopal,107
22-02-2019,IN,Bhopal,104
23-02-2019,IN,Bhopal,112
24-02-2019,IN,Bhopal,104
25-02-2019,IN,Bhopal,100
26-02-2019,IN,Bhopal,117
27-02-2019,IN,Bhopal,87
28-02-2019,IN,Bhopal,79
01-03-2019,IN,Bhopal,173
02-03-2019,IN,Bhopal,165
03-03-2019,IN,Bhopal,124
04-03-2019,IN,Bhopal,159
05-03-2019,IN,Bhopal,118
06-03-2019,IN,Bhopal,101
07-03-2019,IN,Bhopal,41
08-03-2019,IN,Bhopal,58
09-03-2019,IN,Bhopal,52
10-03-2019,IN,Bhopal,75
10-03-2019,IN,Bhopal,75
11-03-2019,IN,Bhopal,86
12-03-2019,IN,Bhopal,158
13-03-2019,IN,Bhopal,127
14-03-2019,IN,Bhopal,98
15-03-2019,IN,Bhopal,106
16-03-2019,IN,Bhopal,102
17-03-2019,IN,Bhopal,94
18-03-2019,IN,Bhopal,119
19-03-2019,IN,Bhopal,144
20-03-2019,IN,Bhopal,154
21-03-2019,IN,Bhopal,100
22-03-2019,IN,Bhopal,100
23-03-2019,IN,Bhopal,98
24-03-2019,IN,Bhopal,135
25-03-2019,IN,Bhopal,154
26-03-2019,IN,Bhopal,104
27-03-2019,IN,Bhopal,105
28-03-2019,IN,Bhopal,151
29-03-2019,IN,Bhopal,159
30-03-2019,IN,Bhopal,109
31-03-2019,IN,Bhopal,109
01-04-2019,IN,Bhopal,172
02-04-2019,IN,Bhopal,160
03-04-2019,IN,Bhopal,128
04-04-2019,IN,Bhopal,160
05-04-2019,IN,Bhopal,131
06-04-2019,IN,Bhopal,114
07-04-2019,IN,Bhopal,21
08-04-2019,IN,Bhopal,27
09-04-2019,IN,Bhopal,63
10-04-2019,IN,Bhopal,80
10-04-2019,IN,Bhopal,80
11-04-2019,IN,Bhopal,100
12-04-2019,IN,Bhopal,147
13-04-2019,IN,Bhopal,130
15-04-2019,IN,Bhopal,107
16-04-2019,IN,Bhopal,119
17-04-2019,IN,Bhopal,98
18-04-2019,IN,Bhopal,98
19-04-2019,IN,Bhopal,107
20-04-2019,IN,Bhopal,99
21-04-2019,IN,Bhopal,107
22-04-2019,IN,Bhopal,160
23-04-2019,IN,Bhopal,155
24-04-2019,IN,Bhopal,163
25-04-2019,IN,Bhopal,155
26-04-2019,IN,Bhopal,142
27-04-2019,IN,Bhopal,156
28-04-2019,IN,Bhopal,155
29-04-2019,IN,Bhopal,186
30-04-2019,IN,Bhopal,88
01-05-2019,IN,Bhopal,177
02-05-2019,IN,Bhopal,157
03-05-2019,IN,Bhopal,110
04-05-2019,IN,Bhopal,132
05-05-2019,IN,Bhopal,91
06-05-2019,IN,Bhopal,100
07-05-2019,IN,Bhopal,37
08-05-2019,IN,Bhopal,48
09-05-2019,IN,Bhopal,59
10-05-2019,IN,Bhopal,82
10-05-2019,IN,Bhopal,82
11-05-2019,IN,Bhopal,135
12-05-2019,IN,Bhopal,120
13-05-2019,IN,Bhopal,69
14-05-2019,IN,Bhopal,88
15-05-2019,IN,Bhopal,99
16-05-2019,IN,Bhopal,88
17-05-2019,IN,Bhopal,100
18-05-2019,IN,Bhopal,95
19-05-2019,IN,Bhopal,94
20-05-2019,IN,Bhopal,144
21-05-2019,IN,Bhopal,114
22-05-2019,IN,Bhopal,66
23-05-2019,IN,Bhopal,77
24-05-2019,IN,Bhopal,93
25-05-2019,IN,Bhopal,91
26-05-2019,IN,Bhopal,151
27-05-2019,IN,Bhopal,133
28-05-2019,IN,Bhopal,96
29-05-2019,IN,Bhopal,95
30-05-2019,IN,Bhopal,99
31-05-2019,IN,Bhopal,98
01-06-2019,IN,Bhopal,168
02-06-2019,IN,Bhopal,170
03-06-2019,IN,Bhopal,94
04-06-2019,IN,Bhopal,111
05-06-2019,IN,Bhopal,105
06-06-2019,IN,Bhopal,89
07-06-2019,IN,Bhopal,30
08-06-2019,IN,Bhopal,69
09-06-2019,IN,Bhopal,56
10-06-2019,IN,Bhopal,72
10-06-2019,IN,Bhopal,72
11-06-2019,IN,Bhopal,112
12-06-2019,IN,Bhopal,137
13-06-2019,IN,Bhopal,72
14-06-2019,IN,Bhopal,69
15-06-2019,IN,Bhopal,75
16-06-2019,IN,Bhopal,75
17-06-2019,IN,Bhopal,87
18-06-2019,IN,Bhopal,73
19-06-2019,IN,Bhopal,56
20-06-2019,IN,Bhopal,80
21-06-2019,IN,Bhopal,92
22-06-2019,IN,Bhopal,81
23-06-2019,IN,Bhopal,72
24-06-2019,IN,Bhopal,66
25-06-2019,IN,Bhopal,68
26-06-2019,IN,Bhopal,64
27-06-2019,IN,Bhopal,61
28-06-2019,IN,Bhopal,53
29-06-2019,IN,Bhopal,57
30-06-2019,IN,Bhopal,45
01-07-2019,IN,Bhopal,194
02-07-2019,IN,Bhopal,103
03-07-2019,IN,Bhopal,96
04-07-2019,IN,Bhopal,127
05-07-2019,IN,Bhopal,94
06-07-2019,IN,Bhopal,104
07-07-2019,IN,Bhopal,45
08-07-2019,IN,Bhopal,53
09-07-2019,IN,Bhopal,59
10-07-2019,IN,Bhopal,66
11-07-2019,IN,Bhopal,122
12-07-2019,IN,Bhopal,168
13-07-2019,IN,Bhopal,60
14-07-2019,IN,Bhopal,58
15-07-2019,IN,Bhopal,75
16-07-2019,IN,Bhopal,69
17-07-2019,IN,Bhopal,73
18-07-2019,IN,Bhopal,78
19-07-2019,IN,Bhopal,80
20-07-2019,IN,Bhopal,86
21-07-2019,IN,Bhopal,71
22-07-2019,IN,Bhopal,48
23-07-2019,IN,Bhopal,38
24-07-2019,IN,Bhopal,34
25-07-2019,IN,Bhopal,70
26-07-2019,IN,Bhopal,56
27-07-2019,IN,Bhopal,54
28-07-2019,IN,Bhopal,24
29-07-2019,IN,Bhopal,50
30-07-2019,IN,Bhopal,20
31-07-2019,IN,Bhopal,16
01-08-2019,IN,Bhopal,182
02-08-2019,IN,Bhopal,83
03-08-2019,IN,Bhopal,120
04-08-2019,IN,Bhopal,87
05-08-2019,IN,Bhopal,85
06-08-2019,IN,Bhopal,105
07-08-2019,IN,Bhopal,55
08-08-2019,IN,Bhopal,61
09-08-2019,IN,Bhopal,43
10-08-2019,IN,Bhopal,80
11-08-2019,IN,Bhopal,84
12-08-2019,IN,Bhopal,170
13-08-2019,IN,Bhopal,85
14-08-2019,IN,Bhopal,51
15-08-2019,IN,Bhopal,44
16-08-2019,IN,Bhopal,40
17-08-2019,IN,Bhopal,39
18-08-2019,IN,Bhopal,62
19-08-2019,IN,Bhopal,85
20-08-2019,IN,Bhopal,89
21-08-2019,IN,Bhopal,68
22-08-2019,IN,Bhopal,62
23-08-2019,IN,Bhopal,62
24-08-2019,IN,Bhopal,62
25-08-2019,IN,Bhopal,57
26-08-2019,IN,Bhopal,63
27-08-2019,IN,Bhopal,42
28-08-2019,IN,Bhopal,69
29-08-2019,IN,Bhopal,85
30-08-2019,IN,Bhopal,87
31-08-2019,IN,Bhopal,105
01-09-2019,IN,Bhopal,183
02-09-2019,IN,Bhopal,81
03-09-2019,IN,Bhopal,107
04-09-2019,IN,Bhopal,111
05-09-2019,IN,Bhopal,85
06-09-2019,IN,Bhopal,99
07-09-2019,IN,Bhopal,62
08-09-2019,IN,Bhopal,21
09-09-2019,IN,Bhopal,42
10-09-2019,IN,Bhopal,89
11-09-2019,IN,Bhopal,126
12-09-2019,IN,Bhopal,169
13-09-2019,IN,Bhopal,37
14-09-2019,IN,Bhopal,38
15-09-2019,IN,Bhopal,53
16-09-2019,IN,Bhopal,56
17-09-2019,IN,Bhopal,53
18-09-2019,IN,Bhopal,53
19-09-2019,IN,Bhopal,57
20-09-2019,IN,Bhopal,57
21-09-2019,IN,Bhopal,63
22-09-2019,IN,Bhopal,52
23-09-2019,IN,Bhopal,71
24-09-2019,IN,Bhopal,73
25-09-2019,IN,Bhopal,67
26-09-2019,IN,Bhopal,61
27-09-2019,IN,Bhopal,53
28-09-2019,IN,Bhopal,44
29-09-2019,IN,Bhopal,49
30-09-2019,IN,Bhopal,51
30-09-2019,IN,Bhopal,51
01-10-2019,IN,Bhopal,179
02-10-2019,IN,Bhopal,86
03-10-2019,IN,Bhopal,107
04-10-2019,IN,Bhopal,122
05-10-2019,IN,Bhopal,72
06-10-2019,IN,Bhopal,81
07-10-2019,IN,Bhopal,58
08-10-2019,IN,Bhopal,62
09-10-2019,IN,Bhopal,46
10-10-2019,IN,Bhopal,73
11-10-2019,IN,Bhopal,149
12-10-2019,IN,Bhopal,170
13-10-2019,IN,Bhopal,105
14-10-2019,IN,Bhopal,105
15-10-2019,IN,Bhopal,97
16-10-2019,IN,Bhopal,122
17-10-2019,IN,Bhopal,113
18-10-2019,IN,Bhopal,91
19-10-2019,IN,Bhopal,107
20-10-2019,IN,Bhopal,95
21-10-2019,IN,Bhopal,110
22-10-2019,IN,Bhopal,102
23-10-2019,IN,Bhopal,83
24-10-2019,IN,Bhopal,88
25-10-2019,IN,Bhopal,86
26-10-2019,IN,Bhopal,72
27-10-2019,IN,Bhopal,69
28-10-2019,IN,Bhopal,67
29-10-2019,IN,Bhopal,48
30-10-2019,IN,Bhopal,54
31-10-2019,IN,Bhopal,107
01-11-2019,IN,Bhopal,157
02-11-2019,IN,Bhopal,93
03-11-2019,IN,Bhopal,152
04-11-2019,IN,Bhopal,140
05-11-2019,IN,Bhopal,75
06-11-2019,IN,Bhopal,78
07-11-2019,IN,Bhopal,73
08-11-2019,IN,Bhopal,56
09-11-2019,IN,Bhopal,50
10-11-2019,IN,Bhopal,97
11-11-2019,IN,Bhopal,154
12-11-2019,IN,Bhopal,177
13-11-2019,IN,Bhopal,152
14-11-2019,IN,Bhopal,158
15-11-2019,IN,Bhopal,164
16-11-2019,IN,Bhopal,156
17-11-2019,IN,Bhopal,160
18-11-2019,IN,Bhopal,127
19-11-2019,IN,Bhopal,154
20-11-2019,IN,Bhopal,152
21-11-2019,IN,Bhopal,161
22-11-2019,IN,Bhopal,168
23-11-2019,IN,Bhopal,162
24-11-2019,IN,Bhopal,152
25-11-2019,IN,Bhopal,154
26-11-2019,IN,Bhopal,157
27-11-2019,IN,Bhopal,168
28-11-2019,IN,Bhopal,161
29-11-2019,IN,Bhopal,157
30-11-2019,IN,Bhopal,152
01-12-2019,IN,Bhopal,155
02-12-2019,IN,Bhopal,150
03-12-2019,IN,Bhopal,87
04-12-2019,IN,Bhopal,137
05-12-2019,IN,Bhopal,100
06-12-2019,IN,Bhopal,89
07-12-2019,IN,Bhopal,70
08-12-2019,IN,Bhopal,68
09-12-2019,IN,Bhopal,47
10-12-2019,IN,Bhopal,86
11-12-2019,IN,Bhopal,153
12-12-2019,IN,Bhopal,151
13-12-2019,IN,Bhopal,113
14-12-2019,IN,Bhopal,119
15-12-2019,IN,Bhopal,127
16-12-2019,IN,Bhopal,137
17-12-2019,IN,Bhopal,162
18-12-2019,IN,Bhopal,153
19-12-2019,IN,Bhopal,139
20-12-2019,IN,Bhopal,152
21-12-2019,IN,Bhopal,156
22-12-2019,IN,Bhopal,134
23-12-2019,IN,Bhopal,140
24-12-2019,IN,Bhopal,133
25-12-2019,IN,Bhopal,141
26-12-2019,IN,Bhopal,124
27-12-2019,IN,Bhopal,106
28-12-2019,IN,Bhopal,114
29-12-2019,IN,Bhopal,117
30-12-2019,IN,Bhopal,134
30-12-2019,IN,Bhopal,134
31-12-2019,IN,Bhopal,161
31-12-2019,IN,Bhopal,161
01-01-2020,IN,Bhopal,150
01-01-2020,IN,Bhopal,150
02-01-2020,IN,Bhopal,87
03-01-2020,IN,Bhopal,123
04-01-2020,IN,Bhopal,63
04-01-2020,IN,Bhopal,63
05-01-2020,IN,Bhopal,88
06-01-2020,IN,Bhopal,69
07-01-2020,IN,Bhopal,66
07-01-2020,IN,Bhopal,66
08-01-2020,IN,Bhopal,57
09-01-2020,IN,Bhopal,71
10-01-2020,IN,Bhopal,86
10-01-2020,IN,Bhopal,86
11-01-2020,IN,Bhopal,165
12-01-2020,IN,Bhopal,139
13-01-2020,IN,Bhopal,150
14-01-2020,IN,Bhopal,156
15-01-2020,IN,Bhopal,153
16-01-2020,IN,Bhopal,158
17-01-2020,IN,Bhopal,147
18-01-2020,IN,Bhopal,127
19-01-2020,IN,Bhopal,104
20-01-2020,IN,Bhopal,113
21-01-2020,IN,Bhopal,138
22-01-2020,IN,Bhopal,129
23-01-2020,IN,Bhopal,109
24-01-2020,IN,Bhopal,94
25-01-2020,IN,Bhopal,115
26-01-2020,IN,Bhopal,117
27-01-2020,IN,Bhopal,117
28-01-2020,IN,Bhopal,114
29-01-2020,IN,Bhopal,83
30-01-2020,IN,Bhopal,112
31-01-2020,IN,Bhopal,116
01-02-2020,IN,Bhopal,139
01-02-2020,IN,Bhopal,139
02-02-2020,IN,Bhopal,83
03-02-2020,IN,Bhopal,95
04-02-2020,IN,Bhopal,69
04-02-2020,IN,Bhopal,69
05-02-2020,IN,Bhopal,86
06-02-2020,IN,Bhopal,65
07-02-2020,IN,Bhopal,65
07-02-2020,IN,Bhopal,65
08-02-2020,IN,Bhopal,59
09-02-2020,IN,Bhopal,72
10-02-2020,IN,Bhopal,83
10-02-2020,IN,Bhopal,83
11-02-2020,IN,Bhopal,162
12-02-2020,IN,Bhopal,154
13-02-2020,IN,Bhopal,142
14-02-2020,IN,Bhopal,135
15-02-2020,IN,Bhopal,124
16-02-2020,IN,Bhopal,140
17-02-2020,IN,Bhopal,103
18-02-2020,IN,Bhopal,112
19-02-2020,IN,Bhopal,107
20-02-2020,IN,Bhopal,122
21-02-2020,IN,Bhopal,111
22-02-2020,IN,Bhopal,124
23-02-2020,IN,Bhopal,147
24-02-2020,IN,Bhopal,149
25-02-2020,IN,Bhopal,99
26-02-2020,IN,Bhopal,132
27-02-2020,IN,Bhopal,122
28-02-2020,IN,Bhopal,122
29-02-2020,IN,Bhopal,137
01-03-2020,IN,Bhopal,154
01-03-2020,IN,Bhopal,154
02-03-2020,IN,Bhopal,96
03-03-2020,IN,Bhopal,127
04-03-2020,IN,Bhopal,53
04-03-2020,IN,Bhopal,53
05-03-2020,IN,Bhopal,69
06-03-2020,IN,Bhopal,59
07-03-2020,IN,Bhopal,61
07-03-2020,IN,Bhopal,61
08-03-2020,IN,Bhopal,57
09-03-2020,IN,Bhopal,65
10-03-2020,IN,Bhopal,99
10-03-2020,IN,Bhopal,99
11-03-2020,IN,Bhopal,156
12-03-2020,IN,Bhopal,154
13-03-2020,IN,Bhopal,67
14-03-2020,IN,Bhopal,82
15-03-2020,IN,Bhopal,80
16-03-2020,IN,Bhopal,85
17-03-2020,IN,Bhopal,86
18-03-2020,IN,Bhopal,82
19-03-2020,IN,Bhopal,91
20-03-2020,IN,Bhopal,96
21-03-2020,IN,Bhopal,86
22-03-2020,IN,Bhopal,87
23-03-2020,IN,Bhopal,90
24-03-2020,IN,Bhopal,87
25-03-2020,IN,Bhopal,70
26-03-2020,IN,Bhopal,60
27-03-2020,IN,Bhopal,59
28-03-2020,IN,Bhopal,51
29-03-2020,IN,Bhopal,58
30-03-2020,IN,Bhopal,50
30-03-2020,IN,Bhopal,50
31-03-2020,IN,Bhopal,60
31-03-2020,IN,Bhopal,60
01-04-2020,IN,Bhopal,152
01-04-2020,IN,Bhopal,152
02-04-2020,IN,Bhopal,109
03-04-2020,IN,Bhopal,132
04-04-2020,IN,Bhopal,59
04-04-2020,IN,Bhopal,59
05-04-2020,IN,Bhopal,94
06-04-2020,IN,Bhopal,38
07-04-2020,IN,Bhopal,53
07-04-2020,IN,Bhopal,53
08-04-2020,IN,Bhopal,53
09-04-2020,IN,Bhopal,68
10-04-2020,IN,Bhopal,106
10-04-2020,IN,Bhopal,106
11-04-2020,IN,Bhopal,154
12-04-2020,IN,Bhopal,156
13-04-2020,IN,Bhopal,83
14-04-2020,IN,Bhopal,102
15-04-2020,IN,Bhopal,92
16-04-2020,IN,Bhopal,139
17-04-2020,IN,Bhopal,121
18-04-2020,IN,Bhopal,102
19-04-2020,IN,Bhopal,96
20-04-2020,IN,Bhopal,123
21-04-2020,IN,Bhopal,97
22-04-2020,IN,Bhopal,115
23-04-2020,IN,Bhopal,130
24-04-2020,IN,Bhopal,109
25-04-2020,IN,Bhopal,83
26-04-2020,IN,Bhopal,134
27-04-2020,IN,Bhopal,68
28-04-2020,IN,Bhopal,80
29-04-2020,IN,Bhopal,134
30-04-2020,IN,Bhopal,109
01-05-2020,IN,Bhopal,144
01-05-2020,IN,Bhopal,144
02-05-2020,IN,Bhopal,127
03-05-2020,IN,Bhopal,93
04-05-2020,IN,Bhopal,61
04-05-2020,IN,Bhopal,61
05-05-2020,IN,Bhopal,62
06-05-2020,IN,Bhopal,58
07-05-2020,IN,Bhopal,57
07-05-2020,IN,Bhopal,57
08-05-2020,IN,Bhopal,61
09-05-2020,IN,Bhopal,83
10-05-2020,IN,Bhopal,129
11-05-2020,IN,Bhopal,155
12-05-2020,IN,Bhopal,153
13-05-2020,IN,Bhopal,69
14-05-2020,IN,Bhopal,71
15-05-2020,IN,Bhopal,81
16-05-2020,IN,Bhopal,77
17-05-2020,IN,Bhopal,72
18-05-2020,IN,Bhopal,78
19-05-2020,IN,Bhopal,75
20-05-2020,IN,Bhopal,71
21-05-2020,IN,Bhopal,81
22-05-2020,IN,Bhopal,88
23-05-2020,IN,Bhopal,78
24-05-2020,IN,Bhopal,72
25-05-2020,IN,Bhopal,70
26-05-2020,IN,Bhopal,64
27-05-2020,IN,Bhopal,76
28-05-2020,IN,Bhopal,69
29-05-2020,IN,Bhopal,70
30-05-2020,IN,Bhopal,79
31-05-2020,IN,Bhopal,89
01-06-2020,IN,Bhopal,104
02-06-2020,IN,Bhopal,114
03-06-2020,IN,Bhopal,99
04-06-2020,IN,Bhopal,82
05-06-2020,IN,Bhopal,82
06-06-2020,IN,Bhopal,68
07-06-2020,IN,Bhopal,50
08-06-2020,IN,Bhopal,57
09-06-2020,IN,Bhopal,94
10-06-2020,IN,Bhopal,124
11-06-2020,IN,Bhopal,173
12-06-2020,IN,Bhopal,153
13-06-2020,IN,Bhopal,63
14-06-2020,IN,Bhopal,59
15-06-2020,IN,Bhopal,49
16-06-2020,IN,Bhopal,54
17-06-2020,IN,Bhopal,55
18-06-2020,IN,Bhopal,59
19-06-2020,IN,Bhopal,60
20-06-2020,IN,Bhopal,65
21-06-2020,IN,Bhopal,73
22-06-2020,IN,Bhopal,68
23-06-2020,IN,Bhopal,61
24-06-2020,IN,Bhopal,65
25-06-2020,IN,Bhopal,69
26-06-2020,IN,Bhopal,62
27-06-2020,IN,Bhopal,54
28-06-2020,IN,Bhopal,62
29-06-2020,IN,Bhopal,60
29-06-2020,IN,Bhopal,60
30-06-2020,IN,Bhopal,66
30-06-2020,IN,Bhopal,66
01-07-2020,IN,Bhopal,142
02-07-2020,IN,Bhopal,134
03-07-2020,IN,Bhopal,91
04-07-2020,IN,Bhopal,71
05-07-2020,IN,Bhopal,62
06-07-2020,IN,Bhopal,70
07-07-2020,IN,Bhopal,55
08-07-2020,IN,Bhopal,53
09-07-2020,IN,Bhopal,74
10-07-2020,IN,Bhopal,130
11-07-2020,IN,Bhopal,178
12-07-2020,IN,Bhopal,152
13-07-2020,IN,Bhopal,56
14-07-2020,IN,Bhopal,72
15-07-2020,IN,Bhopal,74
16-07-2020,IN,Bhopal,72
17-07-2020,IN,Bhopal,60
18-07-2020,IN,Bhopal,55
19-07-2020,IN,Bhopal,58
20-07-2020,IN,Bhopal,65
21-07-2020,IN,Bhopal,63
22-07-2020,IN,Bhopal,65
23-07-2020,IN,Bhopal,69
24-07-2020,IN,Bhopal,66
25-07-2020,IN,Bhopal,60
